account,year,month,ICP2,ICP3,View,Value,region,country,country_HFM,platform,platform HFM,MTD_QTD_YTD,Actual,JU,FBP,PY@ActualFX,Actual@JU,Actual@FBP,PY@FBP17,PY@FBP16,Actual@PYrate,JU_Sep,JU_DEC,PY_DEC
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,CMF,47833,QTD,523,442,497,500,503,530,494,483,536,575.5125,625.8,511.815
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,CMF,47833,QTD,413,351,355,443,406,393,434,424,401,387.144234,287.917082,338.586266
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,CMF,47833,QTD,649,438,395,411,628,661,406,397,667,389.9192,498.8142,571.6612
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,CMF,47833,QTD,273,276,307,277,263,273,275,268,275,262.97964,274.226568,233.62185
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,CMF,47833,QTD,47,58,51,36,46,49,36,35,48,40.24902,46.20018,51.35712
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,CMF,47833,QTD,14,13, -   , (10),14,17, (10), (10),18,0,0,-10.49248
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,CMF,47833,QTD,1,40,25,39,1,1,39,38,1,24.585,32.4075,4.47
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,CMF,47833,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,CMF,47833,QTD, -   ,2, (256), -   , -   , -   , -   , -   , -   ,-99.4575,97.2225,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,CMF,47833,QTD,6672,6259,6710,7129,6630,6825,6948,7331,7003,7141.8986,7991.60615,6020.73805
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,CMF,47833,QTD,2577,1829,2232,1987,2577,2598,2016,1887,2560,2451.5991,2603.736,2516.6925
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,CMF,47833,QTD,3127,2645,3035,3007,3126,3336,3110,2671,3228,3691.47298,3432.08892,3557.26436
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,CMF,47833,QTD,313,464,640,685,312,296,688,703,297,513.329992,572.708944,382.38488
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,CMF,47833,QTD,421,328,310,299,416,426,309,290,409,311.4784,317.1936,337.1968
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,CMF,47833,QTD,877,715,702,531,870,889,551,537,851,815.780865,809.904295,1102.84406
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,CMF,47833,QTD,67,53,83,113,66,66,115,112,65,58.61788,45.747744,71.80332
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,CMF,47833,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,CMF,47833,QTD,569,447,484,460,564,578,455,444,583,458.955,472.068,454.584
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Med Indonesia,Rest_ASPAC.003891,CMF,47833,QTD, -   ,14,7, -   , -   , -   , -   , -   , -   ,8.046132244,5.142964568,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Malaysia,Rest_ASPAC.DPS_MY,CMF,47833,QTD,259,234,178,270,254,271,261,250,280,271.6662,402.335,239.4794
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Hong Kong,Rest_ASPAC.DPS_HK,CMF,47833,QTD,246,160,209,176,247,247,176,176,247,210.7515,217.5832,229.442
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Vietnam,Rest_ASPAC.DPS_VN,CMF,47833,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Taiwan,Rest_ASPAC.DPS_TW,CMF,47833,QTD,848,711,678,670,840,816,689,667,793,717.266932,701.676928,737.166368
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Asia-Pac Reg Off-Pro,DPS_SG.5280SGD,CMF,47833,QTD, -   , -   ," (1,113)", -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Med Philippines,Rest_ASPAC.004360,CMF,47833,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Other ASPAC,Rest_ASPAC.MRC_Other_ASPAC,CMF,47833,QTD,3, (5), -   ,8,3,3,7,7,3,0,0,8.1704
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Chile,Rest_LAT.DPS_CL,CMF,47833,QTD,463,883,785,474,471,462,481,465,457,903.5217144,956.7973264,700.4834754
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Brazil,DPS_LAT.DPS_BR,CMF,47833,QTD,905,1224,1558,936,925,900,996,819,836,1462.2244,1277.822,801.6554
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Mexico,DPS_LAT.DPS_MX,CMF,47833,QTD,272,308,435,483,270,264,453,525,281,315.3365,354.7146,457.8873332
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Colombia,DPS_LAT.DPS_CO,CMF,47833,QTD,885,1090,1197,973,901,879,994,999,865,948.642977,1061.321332,1031.612229
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Argentina,Rest_LAT.DPS_AR,CMF,47833,QTD,73,107,194,188,75,75,176,281,81,189.0592,211.4944,122.9021123
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,JJ Med Car - PR,Rest_LAT.001757,CMF,47833,QTD,20,177,98,24,20,20,24,24,20,103,67,18
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Peru,Rest_LAT.MRC_PE,CMF,47833,QTD,150, (119), -   ,170,150,143,164,170,147,0,0,236.3533789
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,J&J MD&D Venezuela HI,Rest_LAT.005259,CMF,47833,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Costa Rica,Rest_LAT.MRC_CR,CMF,47833,QTD,50, (115), -   ,45,51,52,44,45,53,0,0,83.60408732
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Other LAT,Rest_LAT.MRC_Other_LA,CMF,47833,QTD,160,90,121,195,157,161,194,192,163,109.2791,103.1513,199.1535
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,CMF,47833,QTD,2043,2169,2303,2300,2055,2075,2250,2258,2123,1881.684,2071.44,1960.308
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,US,US,DPS_US.USxCAdj,Other,OtherRecon,QTD,22220,21091,19449,20293,22220,22220,20293,20293,22220,32964,59833,21901
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,UK,DPS_EUR.DPS_UK,Other,OtherRecon,QTD,2049,1837,2121,2084,1986,2020,1835,2214,2294,2277.9082,2284.2287,2288.021
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,Other,OtherRecon,QTD,508,513,511,550,489,515,544,532,521,393.36,549.81,520.755
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,Other,OtherRecon,QTD, (233),486, (35), (49), (218), (230), (54), (52), (237),186.6225,338.6025,519.6375
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,Other,OtherRecon,QTD,331,296,237,289,319,336,286,280,339,268.2,325.1925,277.14
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,Other,OtherRecon,QTD,126,14,119,22,126,126,22,22,126,24,42,53
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,Other,OtherRecon,QTD, (593), (414), (544), (402), (593), (593), (402), (402), (593),-486,-465,-388
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,France,DPS_EUR.DPS_FR,Other,OtherRecon,QTD,343,338,283,339,327,345,335,328,351,219.03,403.4175,374.3625
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,Other,OtherRecon,QTD,344,264,282,314,335,345,310,306,349,249.1972,354.3911,387.0727
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,Other,OtherRecon,QTD,315,384,664,365,302,318,361,353,323,334.1325,441.4125,403.4175
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,Other,OtherRecon,QTD,81,98,64,73,77,82,73,71,83,37.995,37.995,67.05
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,Other,OtherRecon,QTD,56,28, (11),46,54,56,47,46,56,33.5916,34.3728,48.9552
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,Other,OtherRecon,QTD,497,335,306,301,497,457,322,313,431,320.1012,392.8077,350.03445
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,Other,OtherRecon,QTD,77,249,210,182,73,73,199,200,68,109.991673,70.210512,86.468274
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,Other,OtherRecon,QTD,21,19,21,26,20,21,26,25,21,16.7625,22.35,16.7625
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,Other,OtherRecon,QTD,26,43,38,30,25,27,30,29,27,30.0564,38.3778,58.8708
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,Other,OtherRecon,QTD,92,104,117,137,88,93,136,133,94,97.2225,102.81,108.3975
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,Other,OtherRecon,QTD,58,81,79,98,56,59,94,95,62,57.28177,73.28356,51.368065
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,Other,OtherRecon,QTD,53,64,63,62,51,54,61,60,54,52.5225,82.695,53.64
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,Other,OtherRecon,QTD,96,88,61,53,94,91,51,50,93,86.559856,72.309148,76.53158
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,Other,OtherRecon,QTD,77,166,105,133,73,77,132,128,79,118.5078,151.702,215.3868
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,Other,OtherRecon,QTD,80,23,129,87,77,79,87,84,80,46.186833,57.185667,89.975424
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,Other,OtherRecon,QTD,98,136,112,122,94,101,124,119,99,106.01922,105.16644,134.26344
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,Other,OtherRecon,QTD,26,22,35,31,25,30,29,30,32,38.36313,47.21616,23.60808
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,Other,OtherRecon,QTD,35,55,30,29,34,36,29,28,36,30.1725,49.17,48.0525
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,Other,OtherRecon,QTD,40,33,21,44,39,41,44,43,41,30.1725,36.8775,48.0525
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,Other,OtherRecon,QTD, -   , -   , (443), -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,Other,OtherRecon,QTD,448,467,467,407,445,458,397,418,470,433.7282,535.1502,396.58985
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,Other,OtherRecon,QTD,883,551,730,643,883,888,650,609,866,879.5178,896.1696,797.0157
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,Other,OtherRecon,QTD,2110,2226,2232,2386,2109,2255,2474,2125,2172,2398.11208,2588.42454,2441.44056
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,Other,OtherRecon,QTD,586,602,587,776,585,570,778,795,568,560.25224,553.380092,800.762448
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,Other,OtherRecon,QTD,200,223,244,252,197,203,261,245,197,225.036,260.0416,232.18
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,Other,OtherRecon,QTD,265,125,181,166,262,267,172,168,257,137.11221,209.459535,245.230895
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,Other,OtherRecon,QTD,135,138,113,103,134,133,104,102,131,132.742984,145.727776,114.22604
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,Other,OtherRecon,QTD,90,114,102,78,90,92,77,75,93,120.2025,118.017,72.85
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Med Indonesia,Rest_ASPAC.003891,Other,OtherRecon,QTD,54,67,66,54,54,55,55,52,54,61.64438979,63.99211484,45.90759018
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Malaysia,Rest_ASPAC.DPS_MY,Other,OtherRecon,QTD,73,142,81,80,71,76,77,74,79,101.3644,111.9332,74.7022
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Hong Kong,Rest_ASPAC.DPS_HK,Other,OtherRecon,QTD,91,87,86,103,91,92,103,103,91,93.0658,94.6126,95.386
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Vietnam,Rest_ASPAC.DPS_VN,Other,OtherRecon,QTD,4,2,8,10,4,4,10,10,4,3.838556627,4.862273349,2.720556106
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Taiwan,Rest_ASPAC.DPS_TW,Other,OtherRecon,QTD,12,16,21,15,12,12,16,15,11,17.808094,15.653378,-5.862095
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Asia-Pac Reg Off-Pro,DPS_SG.5280SGD,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,J&J Med Philippines,Rest_ASPAC.004360,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Other ASPAC,Rest_ASPAC.MRC_Other_ASPAC,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Chile,Rest_LAT.DPS_CL,Other,OtherRecon,QTD,272,119,240,268,276,271,273,264,267,139.1549096,134.159244,334.0622864
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Brazil,DPS_LAT.DPS_BR,Other,OtherRecon,QTD,213,127,130,215,217,211,241,198,190,116.3344,110.7652,182.2366
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Mexico,DPS_LAT.DPS_MX,Other,OtherRecon,QTD,214,219,205,263,212,209,247,286,222,198.39705,217.0471,206.91685
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Colombia,DPS_LAT.DPS_CO,Other,OtherRecon,QTD,113,130,141,104,115,112,106,107,110,113.421517,126.7742881,116.6352003
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Argentina,Rest_LAT.DPS_AR,Other,OtherRecon,QTD, (210), (645),71,55, (199), (215),51,82, (220),647.8,706.4464,848.8839509
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,JJ Med Car - PR,Rest_LAT.001757,Other,OtherRecon,QTD,86,81,93,87,86,86,87,87,86,121,121,60
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Peru,Rest_LAT.MRC_PE,Other,OtherRecon,QTD, (3), (62), -   ,38, (3), (3),37,38, (2),0,0,34.85332805
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,J&J MD&D Venezuela HI,Rest_LAT.005259,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Costa Rica,Rest_LAT.MRC_CR,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,LATAM,Other LAT,Rest_LAT.MRC_Other_LA,Other,OtherRecon,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,Other,OtherRecon,QTD,760,650,779,691,765,773,674,676,792,530.712,670.572,710.64
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,US,US,DPS_US.USxCAdj,Hips,30570,YTD,416266,414331,410732,400115,416266,416266,400115,400115,416266,609730,829801,798367
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,UK,DPS_EUR.DPS_UK,Hips,30570,YTD,31182,31273,32262,36232,30732,31317,31937,38519,35528,47709.6622,64059.5316,62838.411
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,Hips,30570,YTD,17211,17268,18772,18179,16897,17766,18198,17804,17747,25413.0675,33849.075,33002.01
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,Hips,30570,YTD,12442,12523,13315,12755,12216,12843,12769,12492,12830,18217.485,24762.6825,23028.3225
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,Hips,30570,YTD,13382,13333,13217,12734,13138,13813,12747,12471,13799,20188.755,27208.89,25265.5575
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,Hips,30570,YTD,1358,2212,3005,763,1358,1358,763,763,1358,3617,5025,2748
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,Hips,30570,YTD,4789,4047,5416,6798,4789,4789,6798,6798,4789,5939,8065,12455
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,Hips,30570,YTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,Hips,30570,YTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,France,DPS_EUR.DPS_FR,Hips,30570,YTD,8986,9301,9922,10423,8822,9275,10434,10208,9265,13335.1275,18077.7975,19148.3625
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,Hips,30570,YTD,7184,7227,7829,7336,7102,7296,7355,7260,7277,10616.4135,14888.5114,13921.3403
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,Hips,30570,YTD,6502,6587,7058,6734,6384,6712,6741,6595,6705,9849.645,13653.615,12684.7425
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,Hips,30570,YTD,6654,6145,6655,6434,6532,6868,6441,6302,6861,9741.2475,13232.3175,12815.49
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,Hips,30570,YTD,4809,4749,5704,4931,4709,4937,5021,4936,4849,7408.9008,9898.3248,9574.1268
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,Hips,30570,YTD,7142,7438,6333,5992,7138,6644,6712,6533,5932,9743.5056,12817.83495,11492.6667
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,Hips,30570,YTD,4924,5131,4968,4308,4797,4677,4767,4797,4227,7529.429979,10348.06551,9827.673255
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,Hips,30570,YTD,3006,2934,3425,3439,2952,3103,3443,3368,3100,4265.4975,5774.1225,6000.975
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,Hips,30570,YTD,2383,2866,3239,3304,2368,2509,3461,3250,2395,4198.581,5684.5098,6115.608
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,Hips,30570,YTD,3183,3219,3036,2877,3125,3285,2880,2817,3282,4883.475,6544.08,5712.66
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,Hips,30570,YTD,3016,2595,2619,2613,2974,3101,2524,2544,3211,3741.86785,5066.30586,4696.1775
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,Hips,30570,YTD,2315,2289,2101,2122,2272,2389,2124,2078,2387,3450.84,4762.785,4211.8575
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,Hips,30570,YTD,2968,2904,2366,2375,2941,2869,2332,2275,2922,4210.55641,5291.499002,4525.391496
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,Hips,30570,YTD,2475,2494,2125,2166,2431,2554,2171,2119,2548,3624.0256,4906.5834,4528.8304
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,Hips,30570,YTD,1253,1334,1146,1822,1228,1281,1825,1780,1279,1901.433765,2571.122169,2966.914797
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,Hips,30570,YTD,1681,1386,1708,1575,1648,1759,1615,1549,1716,2196.04026,3441.0588,2989.83936
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,Hips,30570,YTD,915,915,1394,1100,897,1091,1053,1095,1140,1657.15606,2332.60946,1863.72676
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,Hips,30570,YTD,723,744,696,586,710,746,587,574,746,1113.03,1533.21,1432.635
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,Hips,30570,YTD,309,300,304,289,303,318,289,283,318,443.6475,643.68,546.4575
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,Hips,30570,YTD, -   ,2331," (1,997)", -   , -   , -   , -   , -   , -   ,950.9925,-2000.325,0
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,Hips,30570,YTD,36925,36852,39229,38084,36798,37840,37129,39173,38813,55221.8926,76584.6471,72733.44495
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,Hips,30570,YTD,25727,27380,27774,27168,25726,25823,28002,26212,25054,42683.8617,58118.5665,57746.1717
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,Hips,30570,YTD,22955,23696,25092,23738,22951,24816,25460,21869,23137,37825.83038,51000.29532,49168.46454
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,Hips,30570,YTD,7743,8585,8373,7361,7736,7617,7401,7565,7576,12907.01684,17302.13728,15605.25571
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,Hips,30570,YTD,5589,5157,4919,4603,5556,5640,4853,4542,5350,7962.7024,10723.144,9985.8832
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,Hips,30570,YTD,2594,2826,3016,2716,2582,2650,2871,2802,2508,4094.01998,5949.817695,5505.113675
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,Hips,30570,YTD,2205,2227,2160,2015,2195,2194,2047,2002,2159,3398.69048,4572.567272,4137.820384
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,Hips,30570,YTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,YTD,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,Hips,30570,YTD,982,792,738,704,978,1005,707,691,1000,1250.106,1706.8755,1505.8095
